XIC	  19.770	0.500	S	 295.048	303.37	SK	SHN	Sg
LIC	  11.720	1.000	P	  75.272	322.65	YN	BHZ	Pg
CAY	  22.280	1.000	P	 130.683	260.22	YN	BHZ	Pg
CAY	  37.420	0.500	S	 130.683	260.22	YN	BHE	Sg
#	2014	10	12	21	29	17.300	 23.435	100.440	 6.0	2.3	0	0	0	1424891	ÔÆÄÏ¾°¹È
L5307	   1.120	1.000	P	   3.439	257.50	YN	SHZ	Pg
L5307	   2.280	0.500	S	   3.439	257.50	YN	SHE	Sg
L5308	   2.670	1.000	P	  16.378	 13.86	YN	SHZ	Pg
L5308	   5.080	0.500	S	  16.378	 13.86	YN	SHN	Sg
LUL	   4.100	1.000	P	  23.388	319.85	SK	SHZ	Pg
LUL	   7.310	0.500	S	  23.388	319.85	SK	SHE	Sg
L5309	   4.780	1.000	P	  27.144	138.31	YN	SHZ	Pg
L5309	   8.540	0.500	S	  27.144	138.31	YN	SHE	Sg
BAD	   5.520	1.000	P	  30.670	254.00	SK	SHZ	Pg
BAD	   9.600	0.500	S	  30.670	254.00	SK	SHE	Sg
JIG	   5.240	1.000	P	  31.005	 76.06	YN	BHZ	Pg
JIG	   9.150	0.500	S	  31.005	 76.06	YN	BHN	Sg
L5310	   6.720	1.000	P	  39.516	192.25	YN	SHZ	Pg
L5310	  11.630	0.500	S	  39.516	192.25	YN	SHN	Sg
HEP	   7.910	1.000	P	  45.284	154.44	YN	SHZ	Pg
HEP	  14.150	0.500	S	  45.284	154.44	YN	SHE	Sg
LIC	   9.590	1.000	P	  62.133	322.61	YN	BHZ	Pg
LIC	  16.530	0.500	S	  62.133	322.61	YN	BHE	Sg
WED	  10.990	1.000	P	  63.299	238.08	SK	SHZ	Pg
WED	  18.640	0.500	S	  63.299	238.08	SK	SHE	Sg
XIC	  12.380	1.000	P	 282.686	302.45	SK	SHZ	Pg
XIC	  21.200	0.500	S	 282.686	302.45	SK	SHN	Sg
ZHY	  15.720	1.000	P	  92.402	 47.14	YN	BHZ	Pg
ZHY	  27.140	0.500	S	  92.402	 47.14	YN	BHN	Sg
YUX	  19.520	1.000	P	 115.079	345.09	YN	BHZ	Pg
YUX	  33.110	0.500	S	 115.079	345.09	YN	BHE	Sg
CAY	  21.660	1.000	P	 125.160	254.85	YN	BHZ	Pg
CAY	  35.990	0.500	S	 125.160	254.85	YN	BHN	Sg
YOD	  23.930	1.000	P	 138.734	299.02	YN	BHZ	Pg
YOD	  40.920	0.500	S	 138.734	299.02	YN	BHE	Sg
MEL	  44.440	0.500	S	 150.627	215.98	YN	BHN	Sg
YUJ	  45.980	0.500	S	 157.506	 84.39	YN	BHN	Sg
#	2014	10	12	21	31	18.000	 23.374	100.496	12.0	1.1	0	0	0	1424892	ÔÆÄÏ¾°¹È
L5307	   2.440	1.000	P	  10.898	303.66	YN	SHZ	Pg
L5307	   4.480	0.500	S	  10.898	303.66	YN	SHN	Sg
L5309	   3.430	1.000	P	  18.279	137.58	YN	SHZ	Pg
L5309	   5.820	0.500	S	  18.279	137.58	YN	SHE	Sg
L5308	   4.350	1.000	P	  22.754	355.50	YN	SHZ	Pg
L5308	   7.890	0.500	S	  22.754	355.50	YN	SHN	Sg
JIG	   5.320	1.000	P	  28.236	 59.71	YN	BHZ	Pg
JIG	   9.150	0.500	S	  28.236	 59.71	YN	BHN	Sg
LUL	   5.780	1.000	P	  32.258	319.88	SK	SHZ	Pg
LUL	   9.990	0.500	S	  32.258	319.88	SK	SHE	Sg
L5310	   6.170	1.000	P	  34.818	203.92	YN	SHZ	Pg
L5310	  11.230	0.500	S	  34.818	203.92	YN	SHE	Sg
BAD	   6.320	1.000	P	  35.237	267.30	SK	SHZ	Pg
BAD	  10.840	0.500	S	  35.237	267.30	SK	SHE	Sg
HEP	   6.580	1.000	P	  36.767	157.94	YN	SHZ	Pg
HEP	  11.660	0.500	S	  36.767	157.94	YN	SHN	Sg
WED	  11.140	1.000	P	  65.158	245.84	SK	SHZ	Pg
WED	  18.870	0.500	S	  65.158	245.84	SK	SHE	Sg
LIC	  11.320	1.000	P	  70.994	322.29	YN	BHZ	Pg
LIC	  19.650	0.500	S	  70.994	322.29	YN	BHE	Sg
XIC	  11.710	1.000	P	 291.161	303.00	SK	SHZ	Pg
XIC	  20.140	0.500	S	 291.161	303.00	SK	SHN	Sg
#	2014	10	12	22	4	25.000	 23.362	100.493	11.0	1.5	0	0	0	1424899	ÔÆÄÏ¾°¹È
L5307	   2.450	1.000	P	  11.455	310.08	YN	SHZ	Pg
L5307	   4.590	0.500	S	  11.455	310.08	YN	SHN	Sg
L5309	   3.150	1.000	P	  17.537	133.90	YN	SHZ	Pg
L5309	   5.670	0.500	S	  17.537	133.90	YN	SHN	Sg
L5308	   4.300	1.000	P	  24.063	356.48	YN	SHZ	Pg
L5308	   7.930	0.500	S	  24.063	356.48	YN	SHE	Sg
JIG	   5.220	1.000	P	  29.191	 57.75	YN	BHZ	Pg
JIG	   9.010	0.500	S	  29.191	 57.75	YN	BHN	Sg
LUL	   5.790	1.000	P	  33.099	321.77	SK	SHZ	Pg
LUL	  10.100	0.500	S	  33.099	321.77	SK	SHE	Sg
L5310	   6.010	1.000	P	  33.475	204.36	YN	SHZ	Pg
L5310	  10.020	0.500	S	  33.475	204.36	YN	SHN	Sg
BAD	   6.180	1.000	P	  34.893	269.47	SK	SHZ	Pg
BAD	  10.650	0.500	S	  34.893	269.47	SK	SHN	Sg
HEP	   6.370	1.000	P	  35.654	156.67	YN	SHZ	Pg
HEP	  11.300	0.500	S	  35.654	156.67	YN	SHE	Sg
WED	  11.070	1.000	P	  64.342	246.81	SK	SHZ	Pg
WED	  18.780	0.500	S	  64.342	246.81	SK	SHN	Sg
XIC	  11.480	1.000	P	 291.633	303.25	SK	SHZ	Pg
LIC	  11.310	1.000	P	  71.870	323.13	YN	BHZ	Pg
LIC	  19.500	0.500	S	  71.870	323.13	YN	BHE	Sg
ZHY	  16.430	1.000	P	  94.449	 41.31	YN	BHZ	Pg
ZHY	  28.350	0.500	S	  94.449	 41.31	YN	BHN	Sg
#	2014	10	12	22	6	32.100	 23.451	100.447	 6.0	1.5	0	0	0	1424900	ÔÆÄÏ¾°¹È
L5307	   1.300	1.000	P	   4.790	238.21	YN	SHZ	Pg
L5307	   2.570	0.500	S	   4.790	238.21	YN	SHE	Sg
L5308	   2.670	1.000	P	  14.482	 12.81	YN	SHZ	Pg
L5308	   4.730	0.500	S	  14.482	 12.81	YN	SHE	Sg
LUL	   4.050	1.000	P	  22.552	315.55	SK	SHZ	Pg
LUL	   7.250	0.500	S	  22.552	315.55	SK	SHE	Sg
L5309	   4.810	1.000	P	  28.050	141.82	YN	SHZ	Pg
L5309	   8.590	0.500	S	  28.050	141.82	YN	SHN	Sg
JIG	   5.280	1.000	P	  29.924	 79.04	YN	BHZ	Pg
JIG	   9.090	0.500	S	  29.924	 79.04	YN	BHN	Sg
BAD	   5.520	1.000	P	  31.882	251.28	SK	SHZ	Pg
BAD	   9.660	0.500	S	  31.882	251.28	SK	SHN	Sg
L5310	   7.020	1.000	P	  41.407	192.70	YN	SHZ	Pg
L5310	  11.750	0.500	S	  41.407	192.70	YN	SHN	Sg
HEP	   7.930	1.000	P	  46.602	156.18	YN	SHZ	Pg
HEP	  14.170	0.500	S	  46.602	156.18	YN	SHE	Sg
LIC	   9.480	1.000	P	  61.176	321.07	YN	BHZ	Pg
LIC	  16.100	0.500	S	  61.176	321.07	YN	BHN	Sg
WED	  10.970	1.000	P	  64.856	237.08	SK	SHZ	Pg
WED	  18.600	0.500	S	  64.856	237.08	SK	SHN	Sg
XIC	  12.500	1.000	P	 282.340	302.07	SK	SHZ	Pg
XIC	  22.360	0.500	S	 282.340	302.07	SK	SHE	Sg
CAY	  21.680	1.000	P	 126.323	254.16	YN	BHZ	Pg
CAY	  36.380	0.500	S	 126.323	254.16	YN	BHE	Sg
#	2014	10	12	22	14	51.400	 23.368	100.497	10.0	1.0	0	0	0	1424902	ÔÆÄÏ¾°¹È
L5307	   2.440	1.000	P	  11.364	306.18	YN	SHZ	Pg
L5307	   4.510	0.500	S	  11.364	306.18	YN	SHN	Sg
L5309	   3.370	1.000	P	  17.722	136.37	YN	SHZ	Pg
L5309	   5.990	0.500	S	  17.722	136.37	YN	SHE	Sg
L5308	   4.360	1.000	P	  23.427	355.38	YN	SHZ	Pg
L5308	   7.470	0.500	S	  23.427	355.38	YN	SHN	Sg
JIG	   5.240	1.000	P	  28.491	 58.45	YN	BHZ	Pg
JIG	   9.340	0.500	S	  28.491	 58.45	YN	BHN	Sg
LUL	   5.810	1.000	P	  32.835	320.49	SK	SHZ	Pg
LUL	  10.280	0.500	S	  32.835	320.49	SK	SHN	Sg
L5310	   6.230	1.000	P	  34.252	204.53	YN	SHZ	Pg
L5310	  10.160	0.500	S	  34.252	204.53	YN	SHN	Sg
BAD	   6.270	1.000	P	  35.314	268.39	SK	SHZ	Pg
HEP	   6.530	1.000	P	  36.111	157.69	YN	SHZ	Pg
HEP	  11.610	0.500	S	  36.111	157.69	YN	SHN	Sg
WED	  11.180	1.000	P	  64.981	246.41	SK	SHZ	Pg
WED	  19.040	0.500	S	  64.981	246.41	SK	SHN	Sg
XIC	  11.700	1.000	P	 291.610	303.10	SK	SHZ	Pg
XIC	  20.320	0.500	S	 291.610	303.10	SK	SHE	Sg
LIC	  11.340	1.000	P	  71.585	322.55	YN	BHZ	Pg
#	2014	10	12	22	33	 4.200	 23.457	100.442	 6.0	1.1	0	0	0	1424907	ÔÆÄÏ¾°¹È
L5307	   1.280	1.000	P	   4.781	228.14	YN	SHZ	Pg
L5307	   2.560	0.500	S	   4.781	228.14	YN	SHN	Sg
L5308	   2.690	1.000	P	  13.960	 15.45	YN	SHZ	Pg
L5308	   5.130	0.500	S	  13.960	 15.45	YN	SHE	Sg
LUL	   4.070	1.000	P	  21.719	315.27	SK	SHZ	Pg
LUL	   7.040	0.500	S	  21.719	315.27	SK	SHN	Sg
L5309	   4.820	1.000	P	  28.890	141.85	YN	SHZ	Pg
L5309	   8.700	0.500	S	  28.890	141.85	YN	SHE	Sg
JIG	   5.270	1.000	P	  30.307	 80.46	YN	BHZ	Pg
JIG	   9.110	0.500	S	  30.307	 80.46	YN	BHN	Sg
BAD	   5.510	1.000	P	  31.623	249.84	SK	SHZ	Pg
BAD	   9.540	0.500	S	  31.623	249.84	SK	SHN	Sg
L5310	   7.020	1.000	P	  41.951	191.82	YN	SHZ	Pg
L5310	  11.670	0.500	S	  41.951	191.82	YN	SHN	Sg
HEP	   7.950	1.000	P	  47.419	155.94	YN	SHZ	Pg
HEP	  14.220	0.500	S	  47.419	155.94	YN	SHE	Sg
LIC	   9.520	1.000	P	  60.336	321.04	YN	BHZ	Pg
LIC	  16.620	0.500	S	  60.336	321.04	YN	BHN	Sg
WED	  10.970	1.000	P	  64.795	236.34	SK	SHZ	Pg
WED	  18.600	0.500	S	  64.795	236.34	SK	SHN	Sg
XIC	  12.520	1.000	P	 281.554	302.01	SK	SHZ	Pg
XIC	  21.880	0.500	S	 281.554	302.01	SK	SHN	Sg
#	2014	10	12	22	52	17.900	 23.345	100.510	 7.0	1.0	0	0	0	1424909	ÔÆÄÏ¾°¹È
L5307	   2.540	1.000	P	  14.003	311.43	YN	SHZ	Pg
L5307	   4.830	0.500	S	  14.003	311.43	YN	SHE	Sg
L5309	   2.780	1.000	P	  14.977	133.29	YN	SHZ	Pg
L5309	   4.830	0.500	S	  14.977	133.29	YN	SHN	Sg
L5308	   4.360	1.000	P	  26.107	352.94	YN	SHZ	Pg
L5308	   8.080	0.500	S	  26.107	352.94	YN	SHE	Sg
JIG	   5.090	1.000	P	  28.842	 52.73	YN	BHZ	Pg
JIG	   8.920	0.500	S	  28.842	 52.73	YN	BHN	Sg
L5310	   5.700	1.000	P	  32.555	208.53	YN	SHZ	Pg
L5310	   9.440	0.500	S	  32.555	208.53	YN	SHN	Sg
HEP	   6.040	1.000	P	  33.242	158.14	YN	SHZ	Pg
HEP	  11.000	0.500	S	  33.242	158.14	YN	SHE	Sg
LUL	   5.900	1.000	P	  35.658	321.47	SK	SHZ	Pg
LUL	  10.540	0.500	S	  35.658	321.47	SK	SHN	Sg
BAD	   6.230	1.000	P	  36.661	272.45	SK	SHZ	Pg
BAD	  10.960	0.500	S	  36.661	272.45	SK	SHN	Sg
WED	  11.090	1.000	P	  65.238	248.95	SK	SHZ	Pg
WED	  19.010	0.500	S	  65.238	248.95	SK	SHN	Sg
XIC	  19.760	0.500	S	 294.122	303.38	SK	SHN	Sg
LIC	  19.200	0.500	S	  74.424	322.94	YN	BHN	Sg
#	2014	10	12	22	53	19.400	 23.340	100.539	10.0	1.0	0	0	0	1424910	ÔÆÄÏ¾°¹È
L5309	   2.590	1.000	P	  12.547	140.75	YN	SHZ	Pg
L5309	   4.290	0.500	S	  12.547	140.75	YN	SHE	Sg
L5307	   2.950	1.000	P	  16.662	306.13	YN	SHZ	Pg
L5307	   5.700	0.500	S	  16.662	306.13	YN	SHE	Sg
JIG	   5.000	1.000	P	  26.915	 47.98	YN	BHZ	Pg
JIG	   8.760	0.500	S	  26.915	 47.98	YN	BHN	Sg
L5308	   4.900	1.000	P	  27.174	346.89	YN	SHZ	Pg
L5308	   8.720	0.500	S	  27.174	346.89	YN	SHE	Sg
HEP	   5.930	1.000	P	  31.726	162.74	YN	SHZ	Pg
HEP	  10.550	0.500	S	  31.726	162.74	YN	SHE	Sg
L5310	   5.980	1.000	P	  33.603	213.43	YN	SHZ	Pg
L5310	  10.910	0.500	S	  33.603	213.43	YN	SHE	Sg
LUL	   6.390	1.000	P	  37.988	318.51	SK	SHZ	Pg
LUL	  11.330	0.500	S	  37.988	318.51	SK	SHN	Sg
BAD	   6.660	1.000	P	  39.645	273.08	SK	SHZ	Pg
BAD	  11.640	0.500	S	  39.645	273.08	SK	SHN	Sg
WED	  11.420	1.000	P	  67.820	250.29	SK	SHZ	Pg
WED	  19.520	0.500	S	  67.820	250.29	SK	SHN	Sg
XIC	  11.490	1.000	P	 296.902	303.17	SK	SHZ	Pg
#	2014	10	12	23	1	49.000	 23.525	100.451	13.0	1.2	0	0	0	1424912	ÔÆÄÏ¾°¹È
L5308	   1.740	1.000	P	   6.526	 25.43	YN	SHZ	Pg
L5308	   4.180	0.500	S	   6.526	 25.43	YN	SHE	Sg
LUL	   3.050	1.000	P	  18.012	295.91	SK	SHZ	Pg
LUL	   6.360	0.500	S	  18.012	295.91	SK	SHE	Sg
L5309	   7.860	1.000	P	  34.691	150.79	YN	SHZ	Pg
L5309	  10.260	0.500	S	  34.691	150.79	YN	SHN	Sg
L5310	  14.780	0.500	S	  49.544	191.07	YN	SHN	Sg
HEP	  11.080	1.000	P	  54.091	160.10	YN	SHZ	Pg
HEP	  16.090	0.500	S	  54.091	160.10	YN	SHE	Sg
#	2014	10	12	23	24	 0.100	 23.447	100.444	 9.0	1.7	0	0	0	1424923	ÔÆÄÏ¾°¹È
L5307	   1.420	1.000	P	   4.301	241.10	YN	SHZ	Pg
L5307	   2.770	0.500	S	   4.301	241.10	YN	SHE	Sg
L5308	   2.670	1.000	P	  14.985	 13.57	YN	SHZ	Pg
L5308	   5.020	0.500	S	  14.985	 13.57	YN	SHN	Sg
LUL	   4.040	1.000	P	  22.662	316.89	SK	SHZ	Pg
LUL	   7.070	0.500	S	  22.662	316.89	SK	SHN	Sg
L5309	   5.010	1.000	P	  27.894	140.76	YN	SHZ	Pg
L5309	   8.970	0.500	S	  27.894	140.76	YN	SHE	Sg
JIG	   5.320	1.000	P	  30.311	 78.32	YN	BHZ	Pg
JIG	   9.040	0.500	S	  30.311	 78.32	YN	BHN	Sg
BAD	   5.600	1.000	P	  31.451	251.87	SK	SHZ	Pg
BAD	   9.670	0.500	S	  31.451	251.87	SK	SHN	Sg
HEP	   8.140	1.000	P	  46.321	155.61	YN	SHZ	Pg
HEP	  14.640	0.500	S	  46.321	155.61	YN	SHE	Sg
LIC	   9.400	1.000	P	  61.331	321.55	YN	BHZ	Pg
WED	  11.040	1.000	P	  64.357	237.26	SK	SHZ	Pg
WED	  18.580	0.500	S	  64.357	237.26	SK	SHN	Sg
XIC	  12.620	1.000	P	 282.318	302.18	SK	SHZ	Pg
XIC	  22.080	0.500	S	 282.318	302.18	SK	SHE	Sg
YUX	  19.390	1.000	P	 113.896	344.72	YN	BHZ	Pg
CAY	  21.650	1.000	P	 125.908	254.31	YN	BHZ	Pg
CAY	  35.960	0.500	S	 125.908	254.31	YN	BHN	Sg
YOD	  24.410	1.000	P	 138.451	298.46	YN	BHZ	Pg
YOD	  40.890	0.500	S	 138.451	298.46	YN	BHN	Sg
#	2014	10	12	23	41	59.100	 23.329	100.510	12.0	1.4	0	0	0	1424936	ÔÆÄÏ¾°¹È
L5309	   2.740	1.000	P	  13.818	127.92	YN	SHZ	Pg
L5309	   4.800	0.500	S	  13.818	127.92	YN	SHE	Sg
L5307	   3.090	1.000	P	  15.239	316.45	YN	SHZ	Pg
L5307	   5.650	0.500	S	  15.239	316.45	YN	SHN	Sg
L5308	   4.990	1.000	P	  27.873	353.39	YN	SHZ	Pg
L5308	   8.990	0.500	S	  27.873	353.39	YN	SHN	Sg
JIG	   5.420	1.000	P	  29.953	 50.02	YN	BHZ	Pg
JIG	   9.450	0.500	S	  29.953	 50.02	YN	BHE	Sg
L5310	   5.780	1.000	P	  31.004	210.10	YN	SHZ	Pg
L5310	   9.520	0.500	S	  31.004	210.10	YN	SHN	Sg
HEP	   5.860	1.000	P	  31.598	156.94	YN	SHZ	Pg
HEP	  10.490	0.500	S	  31.598	156.94	YN	SHN	Sg
BAD	   6.620	1.000	P	  36.780	275.22	SK	SHZ	Pg
BAD	  11.420	0.500	S	  36.780	275.22	SK	SHE	Sg
LUL	   6.510	1.000	P	  37.066	323.18	SK	SHZ	Pg
LUL	  11.330	0.500	S	  37.066	323.18	SK	SHN	Sg
WED	  11.240	1.000	P	  64.620	250.42	SK	SHZ	Pg
WED	  19.260	0.500	S	  64.620	250.42	SK	SHN	Sg
XIC	  11.320	1.000	P	 295.104	303.67	SK	SHZ	Pg
XIC	  19.770	0.500	S	 295.104	303.67	SK	SHN	Sg
LIC	  12.270	1.000	P	  75.851	323.75	YN	BHZ	Pg
LIC	  21.810	0.500	S	  75.851	323.75	YN	BHE	Sg
ZHY	  16.690	1.000	P	  96.132	 39.10	YN	BHZ	Pg
ZHY	  29.140	0.500	S	  96.132	 39.10	YN	BHE	Sg
CAY	  22.400	1.000	P	 129.657	260.74	YN	BHZ	Pg
CAY	  37.530	0.500	S	 129.657	260.74	YN	BHN	Sg
#	2014	10	12	23	54	36.200	 23.369	100.487	12.0	2.4	0	0	0	1424942	ÔÆÄÏ¾°¹È
L5307	   2.600	1.000	P	  10.487	308.98	YN	SHZ	Pg
L5307	   4.690	0.500	S	  10.487	308.98	YN	SHE	Sg
L5309	   3.660	1.000	P	  18.519	134.31	YN	SHZ	Pg
L5309	   6.260	0.500	S	  18.519	134.31	YN	SHN	Sg
L5308	   4.370	1.000	P	  23.256	357.87	YN	SHZ	Pg
L5308	   7.830	0.500	S	  23.256	357.87	YN	SHE	Sg
JIG	   5.290	1.000	P	  29.310	 59.67	YN	BHZ	Pg
JIG	   9.250	0.500	S	  29.310	 59.67	YN	BHE	Sg
LUL	   5.780	1.000	P	  32.108	321.77	SK	SHZ	Pg
LUL	   9.940	0.500	S	  32.108	321.77	SK	SHN	Sg
L5310	   6.150	1.000	P	  33.943	202.88	YN	SHZ	Pg
L5310	  10.080	0.500	S	  33.943	202.88	YN	SHN	Sg
BAD	   6.240	1.000	P	  34.297	268.15	SK	SHZ	Pg
BAD	  10.570	0.500	S	  34.297	268.15	SK	SHN	Sg
HEP	   6.650	1.000	P	  36.613	156.27	YN	SHZ	Pg
HEP	  11.670	0.500	S	  36.613	156.27	YN	SHN	Sg
WED	  11.100	1.000	P	  64.092	245.95	SK	SHZ	Pg
WED	  18.740	0.500	S	  64.092	245.95	SK	SHE	Sg
XIC	  11.760	1.000	P	 290.694	303.18	SK	SHZ	Pg
LIC	  11.260	1.000	P	  70.880	323.15	YN	BHZ	Pg
LIC	  19.110	0.500	S	  70.880	323.15	YN	BHE	Sg
SIM	  15.240	1.000	P	  85.207	140.65	YN	BHZ	Pg
SIM	  25.640	0.500	S	  85.207	140.65	YN	BHN	Sg
ZHY	  16.360	1.000	P	  94.274	 41.90	YN	BHZ	Pg
ZHY	  27.650	0.500	S	  94.274	 41.90	YN	BHN	Sg
YUX	  21.100	1.000	P	 123.435	343.83	YN	BHZ	Pg
YUX	  35.490	0.500	S	 123.435	343.83	YN	BHN	Sg
CAY	  22.020	1.000	P	 128.144	258.60	YN	BHZ	Pg
CAY	  37.400	0.500	S	 128.144	258.60	YN	BHE	Sg
YOD	  24.850	1.000	P	 146.547	300.64	YN	BHZ	Pg
YOD	  43.140	0.500	S	 146.547	300.64	YN	BHN	Sg
MEL	  25.690	1.000	P	 147.735	219.18	YN	BHZ	Pg
MEL	  43.190	0.500	S	 147.735	219.18	YN	BHN	Sg
JIH	  25.240	1.000	P	 152.265	170.21	YN	BHZ	Pg
YUJ	  26.580	1.000	P	 153.645	 81.51	YN	BHZ	Pg
#	2014	10	12	23	58	 3.800	 23.352	100.501	11.0	1.3	0	0	0	1424944	ÔÆÄÏ¾°¹È
L5307	   2.520	1.000	P	  12.799	311.54	YN	SHZ	Pg
L5307	   4.800	0.500	S	  12.799	311.54	YN	SHN	Sg
L5309	   5.520	0.500	S	  16.179	133.07	YN	SHN	Sg
L5308	   4.680	1.000	P	  25.235	354.79	YN	SHZ	Pg
L5308	   8.220	0.500	S	  25.235	354.79	YN	SHN	Sg
JIG	   5.140	1.000	P	  29.126	 55.04	YN	BHZ	Pg
JIG	   9.280	0.500	S	  29.126	 55.04	YN	BHN	Sg
L5310	   5.890	1.000	P	  32.821	206.47	YN	SHZ	Pg
L5310	   9.980	0.500	S	  32.821	206.47	YN	SHN	Sg
HEP	   6.180	1.000	P	  34.311	157.19	YN	SHZ	Pg
HEP	  11.340	0.500	S	  34.311	157.19	YN	SHE	Sg
LUL	   5.990	1.000	P	  34.478	321.85	SK	SHZ	Pg
LUL	  10.630	0.500	S	  34.478	321.85	SK	SHN	Sg
BAD	   6.310	1.000	P	  35.717	271.26	SK	SHZ	Pg
BAD	  11.090	0.500	S	  35.717	271.26	SK	SHN	Sg
WED	  11.130	1.000	P	  64.669	248.01	SK	SHZ	Pg
WED	  19.170	0.500	S	  64.669	248.01	SK	SHN	Sg
XIC	  11.560	1.000	P	 292.926	303.35	SK	SHZ	Pg
CAY	  22.790	1.000	P	 129.189	259.55	YN	BHZ	Pg
CAY	  37.320	0.500	S	 129.189	259.55	YN	BHN	Sg
#	2014	10	13	0	2	10.100	 23.357	100.513	 8.0	1.0	0	0	0	1424945	ÔÆÄÏ¾°¹È
L5307	   2.460	1.000	P	  13.404	306.28	YN	SHZ	Pg
L5307	   4.720	0.500	S	  13.404	306.28	YN	SHN	Sg
L5309	   2.900	1.000	P	  15.713	137.61	YN	SHZ	Pg
L5309	   5.310	0.500	S	  15.713	137.61	YN	SHE	Sg
L5308	   4.360	1.000	P	  24.825	351.86	YN	SHZ	Pg
L5308	   8.110	0.500	S	  24.825	351.86	YN	SHE	Sg
JIG	   5.150	1.000	P	  27.804	 54.54	YN	BHZ	Pg
JIG	   9.190	0.500	S	  27.804	 54.54	YN	BHN	Sg
LUL	   5.910	1.000	P	  34.821	319.71	SK	SHZ	Pg
LUL	  10.560	0.500	S	  34.821	319.71	SK	SHE	Sg
HEP	   6.080	1.000	P	  34.375	159.44	YN	SHZ	Pg
HEP	  11.220	0.500	S	  34.375	159.44	YN	SHN	Sg
BAD	   6.240	1.000	P	  36.934	270.36	SK	SHZ	Pg
BAD	  11.300	0.500	S	  36.934	270.36	SK	SHE	Sg
WED	  11.040	1.000	P	  66.013	247.96	SK	SHZ	Pg
WED	  19.040	0.500	S	  66.013	247.96	SK	SHN	Sg
XIC	  11.410	1.000	P	 293.646	303.13	SK	SHZ	Pg
XIC	  20.130	0.500	S	 293.646	303.13	SK	SHE	Sg
#	2014	10	13	0	17	57.100	 23.353	100.493	 3.0	1.0	0	0	0	1424954	ÔÆÄÏ¾°¹È
L5307	   2.240	1.000	P	  12.123	313.70	YN	SHZ	Pg
L5307	   3.810	0.500	S	  12.123	313.70	YN	SHN	Sg
L5309	   2.610	1.000	P	  16.859	131.44	YN	SHZ	Pg
L5309	   5.080	0.500	S	  16.859	131.44	YN	SHE	Sg
L5308	   4.100	1.000	P	  25.062	356.62	YN	SHZ	Pg
L5308	   7.750	0.500	S	  25.062	356.62	YN	SHN	Sg
JIG	   4.810	1.000	P	  29.737	 56.12	YN	BHZ	Pg
JIG	   8.730	0.500	S	  29.737	 56.12	YN	BHN	Sg
LUL	   5.580	1.000	P	  33.890	322.82	SK	SHZ	Pg
LUL	  10.260	0.500	S	  33.890	322.82	SK	SHN	Sg
HEP	   5.810	1.000	P	  34.738	156.02	YN	SHZ	Pg
HEP	  10.830	0.500	S	  34.738	156.02	YN	SHN	Sg
BAD	   5.960	1.000	P	  34.898	271.11	SK	SHZ	Pg
BAD	  10.690	0.500	S	  34.898	271.11	SK	SHN	Sg
WED	  10.890	1.000	P	  63.954	247.64	SK	SHZ	Pg
WED	  18.850	0.500	S	  63.954	247.64	SK	SHN	Sg
XIC	  11.190	1.000	P	 292.183	303.41	SK	SHZ	Pg
#	2014	10	13	0	59	 0.200	 23.452	100.443	 5.0	1.0	0	0	0	1424971	ÔÆÄÏ¾°¹È
L5307	   1.230	1.000	P	   4.512	234.27	YN	SHZ	Pg
L5307	   2.500	0.500	S	   4.512	234.27	YN	SHN	Sg
L5308	   2.620	1.000	P	  14.470	 14.48	YN	SHZ	Pg
L5308	   5.070	0.500	S	  14.470	 14.48	YN	SHN	Sg
LUL	   4.020	1.000	P	  22.188	316.10	SK	SHZ	Pg
LUL	   7.190	0.500	S	  22.188	316.10	SK	SHE	Sg
L5309	   4.730	1.000	P	  28.391	141.31	YN	SHZ	Pg
L5309	   8.500	0.500	S	  28.391	141.31	YN	SHE	Sg
JIG	   5.180	1.000	P	  30.304	 79.39	YN	BHZ	Pg
JIG	   9.010	0.500	S	  30.304	 79.39	YN	BHE	Sg
BAD	   5.440	1.000	P	  31.533	250.85	SK	SHZ	Pg
BAD	   9.430	0.500	S	  31.533	250.85	SK	SHN	Sg
HEP	   7.870	1.000	P	  46.870	155.77	YN	SHZ	Pg
HEP	  14.220	0.500	S	  46.870	155.77	YN	SHE	Sg
WED	  10.900	1.000	P	  64.574	236.80	SK	SHZ	Pg
WED	  18.540	0.500	S	  64.574	236.80	SK	SHN	Sg
XIC	  12.440	1.000	P	 281.935	302.10	SK	SHZ	Pg
XIC	  21.820	0.500	S	 281.935	302.10	SK	SHN	Sg
#	2014	10	13	1	45	 7.300	 23.468	100.433	 7.0	1.2	0	0	0	1424977	ÔÆÄÏ¾°¹È
L5307	   1.140	1.000	P	   5.145	210.91	YN	SHZ	Pg
L5307	   2.370	0.500	S	   5.145	210.91	YN	SHE	Sg
L5308	   2.480	1.000	P	  13.081	 20.76	YN	SHZ	Pg
L5308	   4.620	0.500	S	  13.081	 20.76	YN	SHE	Sg
L5309	   5.040	1.000	P	  30.419	141.91	YN	SHZ	Pg
L5309	   9.000	0.500	S	  30.419	141.91	YN	SHE	Sg
JIG	   5.240	1.000	P	  31.039	 82.96	YN	BHZ	Pg
JIG	   9.260	0.500	S	  31.039	 82.96	YN	BHE	Sg
L5310	   7.380	1.000	P	  42.976	190.28	YN	SHZ	Pg
L5310	  13.360	0.500	S	  42.976	190.28	YN	SHE	Sg
